CDCN,Campus Name,CDN,Charter,Site Street Address,Site City,Site Zip5,Address,Enrollment,Grade,Latitude,Longitude,Phone,Website,ObjectId,x,y
057828003,WINFREE ACADEMY CHARTER SCHOOL (RICHARDSON),057828,WINFREE ACADEMY CHARTER SCHOOLS,1661 GATEWAY BLVD,RICHARDSON,"75,080","1661 GATEWAY BLVD, RICHARDSON, TX 75080",157,09 10 11 12,32.97,-96.72,(972) 234-9855,www.winfreeacademy.com,742,-10767042.89795108,3891434.498483374
057828004,WINFREE ACADEMY CHARTER SCHOOL - GRAND PRAIRIE,057828,WINFREE ACADEMY CHARTER SCHOOLS,2985 S STATE HWY 360 STE 160,GRAND PRAIRIE,"75,052","2985 S STATE HWY 360 STE 160, GRAND PRAIRIE, TX 75052",216,09 10 11 12,32.69,-97.06,(214) 204-2030,www.winfreeacademy.com,743,-10804601.704526514,3854749.72491492
057828006,WINFREE ACADEMY CHARTER SCHOOL DALLAS,057828,WINFREE ACADEMY CHARTER SCHOOLS,2550 BECKLEYMEADE AVE STE 150,DALLAS,"75,237","2550 BECKLEYMEADE AVE STE 150, DALLAS, TX 75237",176,09 10 11 12,32.64,-96.86,(469) 930-5199,www.winfreeacademy.com,744,-10782591.002549667,3847570.890697053
057828005,WINFREE ACADEMY NORTH RICHLAND HILLS,057828,WINFREE ACADEMY CHARTER SCHOOLS,6311 BLVD 26,NORTH RICHLAND HILLS,"76,180","6311 BLVD 26, NORTH RICHLAND HILLS, TX 76180",229,09 10 11 12,32.81,-97.25,(972) 869-3250,www.winfreeacademy.com,745,-10825533.84308901,3869995.9291463965
057803019,WISDOM H S,057803,UPLIFT EDUCATION,301 W CAMP WISDOM RD,DALLAS,"75,232","301 W CAMP WISDOM RD, DALLAS, TX 75232",291,09 10 11 12,32.66,-96.83,(214) 653-6900,www.uplifteducation.org,746,-10778698.438255355,3850896.192585281
057803116,WISDOM PRI,057803,UPLIFT EDUCATION,301 W CAMP WISDOM RD,DALLAS,"75,232","301 W CAMP WISDOM RD, DALLAS, TX 75232",482,PK KG 01 02 03 04 05,32.66,-96.83,(214) 453-6900,www.uplifteducation.org,747,-10778698.438255355,3850896.192585281
101873001,YELLOWSTONE COLLEGE PREPARATORY,101873,YELLOWSTONE COLLEGE PREPARATORY,3000 TRULLEY ST STE 200,HOUSTON,"77,004","3000 TRULLEY ST STE 200, HOUSTON, TX 77004",157,05 06 07 08 09 10 11 12,29.74,-95.36,(713) 655-0596,yellowstonecollegeprep.org,748,-10614943.145875813,3469875.5273402766
101845008,YES PREP - 5TH WARD,101845,YES PREP PUBLIC SCHOOLS INC,1305 BENSON ST,HOUSTON,"77,020","1305 BENSON ST, HOUSTON, TX 77020",947,06 07 08 09 10 11 12,29.77,-95.33,(713) 924-0600,www.yesprep.org,749,-10612095.350624833,3474541.581341689
101845006,YES PREP - BRAYS OAKS,101845,YES PREP PUBLIC SCHOOLS INC,9000 W BELLFORT ST,HOUSTON,"77,031","9000 W BELLFORT ST, HOUSTON, TX 77031","1,014",06 07 08 09 10 11 12,29.66,-95.53,(713) 967-8400,www.yesprep.org,750,-10634824.397275768,3459556.643466131
101845003,YES PREP - EAST END,101845,YES PREP PUBLIC SCHOOLS INC,8401 LAWNDALE ST,HOUSTON,"77,012","8401 LAWNDALE ST, HOUSTON, TX 77012",965,06 07 08 09 10 11 12,30.36,-97.75,(713) 967-7800,www.yesprep.org,751,-10880993.603020439,3550477.15897969
101845004,YES PREP - GULFTON,101845,YES PREP PUBLIC SCHOOLS INC,6565 DE MOSS DR,HOUSTON,"77,074","6565 DE MOSS DR, HOUSTON, TX 77074","1,051",06 07 08 09 10 11 12,29.71,-95.50,(713) 967-9800,www.yesprep.org,752,-10630808.23383763,3465965.907826832
101845014,YES PREP - HOBBY,101845,YES PREP PUBLIC SCHOOLS INC,8787 TALLYHO RD,HOUSTON,"77,061","8787 TALLYHO RD, HOUSTON, TX 77061",374,06 07 08 09 10 11 12,29.66,-95.26,(713) 842-5600,www.yesprep.org,753,-10604195.562960688,3459530.1267053285
101845101,YES PREP - NORTH CENTRAL,101845,YES PREP PUBLIC SCHOOLS INC,13703 ALDINE-WESTFIELD RD,HOUSTON,"77,039","13703 ALDINE-WESTFIELD RD, HOUSTON, TX 77039",978,06 07 08 09 10 11 12,29.91,-95.36,(713) 967-8800,www.yesprep.org,754,-10614999.286521412,3492468.020995428
101845012,YES PREP - NORTHLINE,101845,YES PREP PUBLIC SCHOOLS INC,5815 AIRLINE DR,HOUSTON,"77,076","5815 AIRLINE DR, HOUSTON, TX 77076",725,06 07 08 09 10 11 12,29.85,-95.38,(713) 842-5400,www.yesprep.org,755,-10618161.951178493,3484502.9682291825
101845007,YES PREP - NORTHSIDE,101845,YES PREP PUBLIC SCHOOLS INC,5215 JENSEN DR,HOUSTON,"77,026","5215 JENSEN DR, HOUSTON, TX 77026",951,06 07 08 09 10 11 12,29.81,-95.34,(713) 924-0400,www.yesprep.org,756,-10613596.159999708,3478851.1095872107
101845013,YES PREP - NORTHWEST,101845,YES PREP PUBLIC SCHOOLS INC,14741 YORKTOWN PLAZA DR,HOUSTON,"77,040","14741 YORKTOWN PLAZA DR, HOUSTON, TX 77040",354,06 07 08 09 10 11 12,29.86,-95.54,(713) 842-5510,www.yesprep.org,757,-10635815.206422327,3486180.9168848693
101845001,YES PREP - SOUTHEAST,101845,YES PREP PUBLIC SCHOOLS INC,353 CRENSHAW RD,HOUSTON,"77,034","353 CRENSHAW RD, HOUSTON, TX 77034",969,06 07 08 09 10 11 12,29.64,-95.21,(713) 967-9400,www.yesprep.org,758,-10598280.901266819,3457163.936750832
101845011,YES PREP - SOUTHSIDE,101845,YES PREP PUBLIC SCHOOLS INC,5515 S LOOP E,HOUSTON,"77,033","5515 S LOOP E, HOUSTON, TX 77033",911,06 07 08 09 10 11 12,29.69,-95.34,(713) 924-5500,www.yesprep.org,759,-10612923.459656429,3463392.110529999
101845002,YES PREP - SOUTHWEST,101845,YES PREP PUBLIC SCHOOLS INC,4411 ANDERSON RD,HOUSTON,"77,053","4411 ANDERSON RD, HOUSTON, TX 77053","1,038",06 07 08 09 10 11 12,29.61,-95.44,(713) 967-9200,www.yesprep.org,760,-10624728.072343603,3453012.3173373155
101845005,YES PREP - WEST,101845,YES PREP PUBLIC SCHOOLS INC,10535 HARWIN DR,HOUSTON,"77,036","10535 HARWIN DR, HOUSTON, TX 77036",937,06 07 08 09 10 11 12,29.72,-95.55,(713) 967-8200,www.yesprep.org,761,-10636928.33565176,3467029.627368762
101845009,YES PREP - WHITE OAK,101845,YES PREP PUBLIC SCHOOLS INC,5620 W TIDWELL,HOUSTON,"77,091","5620 W TIDWELL, HOUSTON, TX 77091",844,06 07 08 09 10 11 12,29.85,-95.47,(713) 967-5200,www.yesprep.org,762,-10627854.34999873,3484401.4853908066
101845010,YES PREP NORTH FOREST,101845,YES PREP PUBLIC SCHOOLS INC,6602 WINFIELD RD,HOUSTON,"77,050","6602 WINFIELD RD, HOUSTON, TX 77050",993,06 07 08 09 10 11 12,29.90,-95.29,(713) 967-8699,www.yesprep.org,763,-10607821.710770467,3490618.9513693536
108807127,IDEA NAJIM ACADEMY,108807,IDEA PUBLIC SCHOOLS,926 S WW WHITE RD,SAN ANTONIO,"78,220","926 S WW WHITE RD, SAN ANTONIO, TX 78220",704,PK KG 01 02 03 04 05,29.42,-98.41,(210) 413-5274,www.ideapublicschools.org,764,-10954453.152430955,3428627.039212247
108807027,IDEA NAJIM COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,926 S WW WHITE RD,SAN ANTONIO,"78,220","926 S WW WHITE RD, SAN ANTONIO, TX 78220",273,06 07 08 09 10,29.42,-98.41,(210) 239-4900,www.ideapublicschools.org,765,-10954453.152430955,3428627.039212247
108807115,IDEA NORTH MISSION ACADEMY,108807,IDEA PUBLIC SCHOOLS,2706 N HOLLAND AVE,MISSION,"78,574","2706 N HOLLAND AVE, MISSION, TX 78574",870,PK KG 01 02 03 04 05,26.24,-98.33,(956) 424-4300,www.ideapublicschools.org,766,-10945857.121464422,3028414.7478842437
108807015,IDEA NORTH MISSION COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,2706 N HOLLAND AVE,MISSION,"78,574","2706 N HOLLAND AVE, MISSION, TX 78574",739,06 07 08 09 10 11 12,26.24,-98.33,(956) 424-4300,www.ideapublicschools.org,767,-10945857.121464422,3028414.7478842437
108807183,IDEA OWASSA ACADEMY,108807,IDEA PUBLIC SCHOOLS,1000 E OWASSA RD,PHARR,"78,577","1000 E OWASSA RD, PHARR, TX 78577",674,PK KG 01 02 03 04,26.25,-98.16,(956) 351-4959,www.ideapublicschools.org,768,-10927387.768562049,3029553.905742795
108807083,IDEA OWASSA COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,1000 E OWASSA RD,PHARR,"78,577","1000 E OWASSA RD, PHARR, TX 78577",390,06 07 08 09,26.25,-98.16,(956) 588-4300,www.ideapublicschools.org,769,-10927387.768562049,3029553.905742795
108807197,IDEA PALMVIEW ACADEMY,108807,IDEA PUBLIC SCHOOLS,4100 N SCHUERBACH RD,MISSION,"78,572","4100 N SCHUERBACH RD, MISSION, TX 78572",439,KG 01 02 03,26.20,-98.37,(956) 424-4900,www.ideapublicschools.org,770,-10950107.945275957,3023784.57589542
108807097,IDEA PALMVIEW COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,4100 N SCHUERBACH RD,MISSION,"78,572","4100 N SCHUERBACH RD, MISSION, TX 78572",153,06 07,26.20,-98.37,(956) 377-8000,www.ideapublicschools.org,771,-10950107.945275957,3023784.57589542
108807190,IDEA PARMER PARK ACADEMY,108807,IDEA PUBLIC SCHOOLS,1438 E YAGER LN,AUSTIN,"78,853","1438 E YAGER LN, AUSTIN, TX 78853",615,KG 01 02 03 04 05,30.39,-97.65,(512) 822-4850,www.ideapublicschools.org,772,-10870671.025676016,3553502.359514688
108807090,IDEA PARMER PARK COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,1438 E YAGER LN,AUSTIN,"78,853","1438 E YAGER LN, AUSTIN, TX 78853",319,06 07 08,30.39,-97.65,(512) 822-4850,www.ideapublicschools.org,773,-10870671.025676016,3553502.359514688
108807138,IDEA PFLUGERVILLE ACADEMY,108807,IDEA PUBLIC SCHOOLS,1901 E WELLS BRANCH PKWY,PFLUGERVILLE,"78,660","1901 E WELLS BRANCH PKWY, PFLUGERVILLE, TX 78660",630,KG 01 02 03 04 05,30.43,-97.64,(512) 822-4700,www.ideapublicschools.org,774,-10868763.452655392,3558816.072454397
108807038,IDEA PFLUGERVILLE COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,1901 E WELLS BRANCH PKWY,PFLUGERVILLE,"78,660","1901 E WELLS BRANCH PKWY, PFLUGERVILLE, TX 78660",474,06 07 08 09,30.43,-97.64,(512) 822-4700,www.ideapublicschools.org,775,-10868763.452655392,3558816.072454397
108807102,IDEA QUEST ACADEMY,108807,IDEA PUBLIC SCHOOLS,14001 N ROOTH RD,EDINBURG,"78,541","14001 N ROOTH RD, EDINBURG, TX 78541",730,PK KG 01 02 03 04 05,26.33,-98.23,(956) 287-1003,www.ideapublicschools.org,776,-10934969.427385405,3040280.414364951
108807002,IDEA QUEST COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,14001 N ROOTH RD,EDINBURG,"78,541","14001 N ROOTH RD, EDINBURG, TX 78541",688,06 07 08 09 10 11 12,26.33,-98.23,(956) 287-1003,www.ideapublicschools.org,777,-10934969.427385405,3040280.414364951
108807116,IDEA RIO GRANDE CITY ACADEMY,108807,IDEA PUBLIC SCHOOLS,2803 W MONARCH LN,RIO GRANDE CITY,"78,582","2803 W MONARCH LN, RIO GRANDE CITY, TX 78582",812,PK KG 01 02 03 04 05,26.40,-98.86,(956) 263-4900,www.ideapublicschools.org,778,-11004573.337176703,3049325.2597749126
108807016,IDEA RIO GRANDE CITY COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,2803 W MONARCH LN,RIO GRANDE CITY,"78,582","2803 W MONARCH LN, RIO GRANDE CITY, TX 78582",485,06 07 08 09 10,26.40,-98.86,(956) 263-4900,www.ideapublicschools.org,779,-11004573.337176703,3049325.2597749126
108807140,IDEA RIO VISTA ACADEMY,108807,IDEA PUBLIC SCHOOLS,210 N RIO VISTA RD,SOCORRO,"79,927","210 N RIO VISTA RD, SOCORRO, TX 79927",874,PK KG 01 02 03 04 05,31.66,-106.29,(915) 444-0188,www.ideapublicschools.org,780,-11831814.985111447,3718212.318410928
108807040,IDEA RIO VISTA COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,210 N RIO VISTA RD,SOCORRO,"79,927","210 N RIO VISTA RD, SOCORRO, TX 79927",335,06 07 08 09,31.66,-106.29,(915) 444-0188,www.ideapublicschools.org,781,-11831814.985111447,3718212.318410928
108807186,IDEA RISE ACADEMY,108807,IDEA PUBLIC SCHOOLS,3000 S CHERRY LN,FORT WORTH,"76,116","3000 S CHERRY LN, FORT WORTH, TX 76116",529,KG 01 02 03 04,32.73,-97.45,(817) 885-4150,www.ideapublicschools.org,782,-10848173.259738738,3859745.781204562
108807086,IDEA RISE COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,3000 S CHERRY LN,FORT WORTH,"76,116","3000 S CHERRY LN, FORT WORTH, TX 76116",343,06 07 08,32.73,-97.45,(817) 885-4150,www.ideapublicschools.org,783,-10848173.259738738,3859745.781204562
108807114,IDEA RIVERVIEW ACADEMY,108807,IDEA PUBLIC SCHOOLS,30 PALM DR,BROWNSVILLE,"78,520","30 PALM DR, BROWNSVILLE, TX 78520",811,PK KG 01 02 03 04 05,25.89,-97.52,(956) 832-5900,www.ideapublicschools.org,784,-10855871.21514732,2985609.2731456063
108807014,IDEA RIVERVIEW COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,30 PALM DR,BROWNSVILLE,"78,520","30 PALM DR, BROWNSVILLE, TX 78520",804,06 07 08 09 10 11 12,25.89,-97.52,(956) 832-5900,www.ideapublicschools.org,785,-10855871.21514732,2985609.2731456063
108807188,IDEA ROBINDALE ACADEMY,108807,IDEA PUBLIC SCHOOLS,3802 E RUBEN TORRES SR BLVD,BROWNSVILLE,"78,521","3802 E RUBEN TORRES SR BLVD, BROWNSVILLE, TX 78521",567,KG 01 02 03,25.95,-97.46,(956) 832-5300,www.ideapublicschools.org,786,-10848710.273867885,2992661.038577611
108807088,IDEA ROBINDALE COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,3802 E RUBEN TORRES SR BLVD,BROWNSVILLE,"78,521","3802 E RUBEN TORRES SR BLVD, BROWNSVILLE, TX 78521",346,06 07 08,25.95,-97.46,(956) 832-5300,www.ideapublicschools.org,787,-10848710.273867885,2992661.038577611
108807300,IDEA ROUND ROCK TECH ACADEMY,108807,IDEA PUBLIC SCHOOLS,3301 GREENLAWN BLVD,ROUND ROCK,"78,664","3301 GREENLAWN BLVD, ROUND ROCK, TX 78664",554,KG 01 02 03 05,30.48,-97.67,(512) 822-4750,www.ideapublicschools.org,788,-10872202.413401818,3564985.5885321535
108807200,IDEA ROUND ROCK TECH COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,3301 GREENLAWN BLVD,ROUND ROCK,"78,664","3301 GREENLAWN BLVD, ROUND ROCK, TX 78664",197,06 07,30.48,-97.67,(512) 297-3974,www.ideapublicschools.org,789,-10872202.413401818,3564985.5885321535
108807136,IDEA RUNDBERG ACADEMY,108807,IDEA PUBLIC SCHOOLS,9504 N INTERSTATE 35,AUSTIN,"78,753","9504 N INTERSTATE 35, AUSTIN, TX 78753",682,KG 01 02 03 04 05,30.36,-97.69,(512) 822-4800,www.ideapublicschools.org,790,-10874537.618019935,3550042.069448653
108807036,IDEA RUNDBERG COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,9504 N INTERSTATE 35,AUSTIN,"78,753","9504 N INTERSTATE 35, AUSTIN, TX 78753",762,06 07 08 09 10 11 12,30.36,-97.69,(512) 822-4800,www.ideapublicschools.org,791,-10874537.618019935,3550042.069448653
108807121,IDEA SOUTH FLORES ACADEMY,108807,IDEA PUBLIC SCHOOLS,6919 S FLORES,SAN ANTONIO,"78,221","6919 S FLORES, SAN ANTONIO, TX 78221",841,PK KG 01 02 03 04 05,29.35,-98.49,(210) 239-4150,www.ideapublicschools.org,792,-10963690.846753538,3420370.1270197015
108807021,IDEA SOUTH FLORES COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,6919 S FLORES,SAN ANTONIO,"78,221","6919 S FLORES, SAN ANTONIO, TX 78221",712,06 07 08 09 10 11 12,29.35,-98.49,(210) 239-4150,www.ideapublicschools.org,793,-10963690.846753538,3420370.1270197015
108807306,IDEA SOUTHEAST ACADEMY,108807,IDEA PUBLIC SCHOOLS,2935 E SEMINARY DR,Fort Worth,"76,119","2935 E SEMINARY DR, Fort Worth, TX 76119",307,KG 01 02,32.69,-97.29,(817) 885-4250,www.ideapublicschools.org,794,-10830320.460968072,3853717.7529556863
108807206,IDEA SOUTHEAST COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,2935 E SEMINARY DR,Fort Worth,"76,119","2935 E SEMINARY DR, Fort Worth, TX 76119",116,06,32.69,-97.29,(817) 885-4250,www.ideapublicschools.org,795,-10830328.228842137,3853718.1735575725
108807194,IDEA SPEARS ACADEMY,108807,IDEA PUBLIC SCHOOLS,2010 SPEARS RD,HOUSTON,"77,067","2010 SPEARS RD, HOUSTON, TX 77067",610,KG 01 02 03 04,29.97,-95.45,(832) 366-1309,www.ideapublicschools.org,796,-10625503.026318347,3499078.7353347205
108807094,IDEA SPEARS COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,2010 SPEARS RD,HOUSTON,"77,067","2010 SPEARS RD, HOUSTON, TX 77067",254,06 07,29.97,-95.45,(832) 366-1309,www.ideapublicschools.org,797,-10625503.026318347,3499078.7353347205
108807196,IDEA SPORTS PARK ACADEMY,108807,IDEA PUBLIC SCHOOLS,3802 E RUBEN TORRES SR BLVD,BROWNSVILLE,"78,521","3802 E RUBEN TORRES SR BLVD, BROWNSVILLE, TX 78521",343,KG 01 02 03,25.95,-97.46,(956) 832-5300,www.ideapublicschools.org,798,-10848959.582773075,2992666.8163104993
108807096,IDEA SPORTS PARK COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,3802 E RUBEN TORRES SR BLVD,BROWNSVILLE,"78,521","3802 E RUBEN TORRES SR BLVD, BROWNSVILLE, TX 78521",220,09 10 11,25.95,-97.46,(956) 832-5300,www.ideapublicschools.org,799,-10848959.582773075,2992666.8163104993
108807018,IDEA TOROS COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,3300 TEXAS RD,EDINBURG,"78,542","3300 TEXAS RD, EDINBURG, TX 78542",264,07 08 09 10 11 12,26.28,-98.13,(956) 961-7807,www.ideapublicschools.org,800,-10923960.9895075,3034405.0282007116
108807117,IDEA TRES LAGOS ACADEMY,108807,IDEA PUBLIC SCHOOLS,5200 TRES LAGOS BLVD,MCALLEN,"78,504","5200 TRES LAGOS BLVD, MCALLEN, TX 78504",816,PK KG 01 02 03 04 05,26.28,-98.23,(956) 287-6900,www.ideapublicschools.org,801,-10935314.887387572,3033674.4207374896
108807017,IDEA TRES LAGOS COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,5200 TRES LAGOS BLVD,MCALLEN,"78,504","5200 TRES LAGOS BLVD, MCALLEN, TX 78504",480,06 07 08 09 10,26.28,-98.23,(956) 287-6900,www.ideapublicschools.org,802,-10935314.887387572,3033674.4207374896
108807123,IDEA WALZEM ACADEMY,108807,IDEA PUBLIC SCHOOLS,6445 WALZEM RD,SAN ANTONIO,"78,239","6445 WALZEM RD, SAN ANTONIO, TX 78239",666,KG 01 02 03 04 05,29.50,-98.36,(210) 239-4600,www.ideapublicschools.org,803,-10949567.567071797,3439886.9550444637
108807023,IDEA WALZEM COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,6445 WALZEM RD,SAN ANTONIO,"78,239","6445 WALZEM RD, SAN ANTONIO, TX 78239",709,06 07 08 09 10 11 12,29.50,-98.36,(210) 239-4600,www.ideapublicschools.org,804,-10949567.567071797,3439886.9550444637
108807113,IDEA WESLACO PIKE ACADEMY,108807,IDEA PUBLIC SCHOOLS,1000 E PIKE BLVD,WESLACO,"78,596","1000 E PIKE BLVD, WESLACO, TX 78596",840,PK KG 01 02 03 04 05,26.17,-97.98,(956) 351-4850,www.ideapublicschools.org,805,-10907067.010001326,3020038.953135732
108807013,IDEA WESLACO PIKE COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,1000 E PIKE BLVD,WESLACO,"78,596","1000 E PIKE BLVD, WESLACO, TX 78596",737,06 07 08 09 10 11 12,26.17,-97.98,(956) 351-4850,www.ideapublicschools.org,806,-10907067.010001326,3020038.953135732
108807308,IDEA YUKON ACADEMY,108807,IDEA PUBLIC SCHOOLS,7300 E YUKON RD,Odessa,"79,765","7300 E YUKON RD, Odessa, TX 79765",350,KG 01 02,31.94,-102.30,(432) 247-8700,www.ideapublicschools.org,807,-11388131.38421329,3755437.74787801
108807208,IDEA YUKON COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,7300 E YUKON RD,Odessa,"79,765","7300 E YUKON RD, Odessa, TX 79765",122,06,31.94,-102.30,(432) 247-8700,www.ideapublicschools.org,808,-11388131.38421329,3755437.74787801
221801074,IGNITE COMMUNITY SCHOOL-FORT WORTH,221801,TEXAS COLLEGE PREPARATORY ACADEMIES,8601 RANDOL MILL RD,FORT WORTH,"76,120","8601 RANDOL MILL RD, FORT WORTH, TX 76120",140,EE PK KG 01 02 03 04 05 06 07 08 09 10 11 12,32.77,-97.17,(469) 451-6543,ignitecommunityschools.com,809,-10816747.384548748,3864608.956074235
057848034,ILTEXAS AGGIELAND H S,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3610 LONGMIRE DR,COLLEGE STATION,"77,845","3610 LONGMIRE DR, COLLEGE STATION, TX 77845",149,09 10 11 12,30.58,-96.29,(979) 704-6027,www.iltexas.org,810,-10718568.413803034,3578003.8784108018
057848004,ILTEXAS ARLINGTON EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),4950 S BOWEN RD,ARLINGTON,"76,017","4950 S BOWEN RD, ARLINGTON, TX 76017",726,KG 01 02 03 04 05,32.67,-97.15,(817) 419-9281,www.iltexas.org,811,-10814980.131972661,3851353.7546126083
057848005,ILTEXAS ARLINGTON MIDDLE,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),4950 S BOWEN RD,ARLINGTON,"76,017","4950 S BOWEN RD, ARLINGTON, TX 76017",383,06 07 08,32.67,-97.15,(817) 496-0400,www.iltexas.org,812,-10814980.131972661,3851353.7546126083
057848006,ILTEXAS ARLINGTON-GRAND PRAIRIE H S,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),2851 RAGLAND RD,GRAND PRAIRIE,"75,052","2851 RAGLAND RD, GRAND PRAIRIE, TX 75052",675,09 10 11 12,32.61,-97.07,(682) 808-5960,www.iltexas.org,813,-10805950.583947157,3843964.3797864383
057848030,ILTEXAS COLLEGE STATION EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3610 LONGMIRE DR,COLLEGE STATION,"77,845","3610 LONGMIRE DR, COLLEGE STATION, TX 77845",944,KG 01 02 03 04 05,30.58,-96.29,(979) 704-6027,www.iltexas.org,814,-10718549.749977207,3578419.1855790988
057848031,ILTEXAS COLLEGE STATION MIDDLE,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3610 LONGMIRE DR,COLLEGE STATION,"77,840","3610 LONGMIRE DR, COLLEGE STATION, TX 77840",447,06 07 08 09,30.60,-96.30,(979) 704-6027,www.iltexas.org,815,-10720590.930877069,3580811.916474607
057848021,ILTEXAS EAST FORT WORTH EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),5901 BOCA RATON BLVD,FORT WORTH,"76,112","5901 BOCA RATON BLVD, FORT WORTH, TX 76112",757,KG 01 02 03 04 05,32.77,-97.23,(817) 395-1776,www.iltexas.org,816,-10823361.887390947,3864412.925796755
057848022,ILTEXAS EAST FORT WORTH MIDDLE,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),5901 BOCA RATON BLVD,FORT WORTH,"76,112","5901 BOCA RATON BLVD, FORT WORTH, TX 76112",405,06 07 08,32.77,-97.23,(817) 395-1776,www.iltexas.org,817,-10823361.887390947,3864412.925796755
057848001,ILTEXAS GARLAND EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3301 N SHILOH RD,GARLAND,"75,044","3301 N SHILOH RD, GARLAND, TX 75044",966,KG 01 02 03 04 05,32.95,-96.67,(972) 414-8000,www.iltexas.org,818,-10760742.043340165,3888296.112744655
057848003,ILTEXAS GARLAND H S,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),4413 N SHILOH RD,GARLAND,"75,044","4413 N SHILOH RD, GARLAND, TX 75044",557,09 10 11 12,32.96,-96.67,(972) 414-3414,www.iltexas.org,819,-10760758.500813683,3889528.787195827
057848002,ILTEXAS GARLAND MIDDLE,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3301 N SHILOH RD,GARLAND,"75,044","3301 N SHILOH RD, GARLAND, TX 75044",480,06 07 08,32.95,-96.67,(972) 414-8000,www.iltexas.org,820,-10760742.043340165,3888296.112744655
057848010,ILTEXAS GRAND PRAIRIE EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3501 GREAT SOUTHWEST PKWY,GRAND PRAIRIE,"75,052","3501 GREAT SOUTHWEST PKWY, GRAND PRAIRIE, TX 75052",947,KG 01 02 03 04 05,32.69,-97.04,(469) 348-9760,www.iltexas.org,821,-10802907.981813677,3853639.053051093
057848011,ILTEXAS GRAND PRAIRIE MIDDLE,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),3501 GREAT SOUTHWEST PKWY,GRAND PRAIRIE,"75,052","3501 GREAT SOUTHWEST PKWY, GRAND PRAIRIE, TX 75052",466,06 07 08,32.69,-97.04,(469) 348-7960,www.iltexas.org,822,-10802907.981813677,3853639.053051093
057848027,ILTEXAS HOUSTON OREM EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),5445 E OREM DR,HOUSTON,"77,048","5445 E OREM DR, HOUSTON, TX 77048",849,KG 01 02 03 04 05,29.63,-95.33,(713) 987-9435,www.iltexas.org,823,-10612546.219052834,3455535.1786049292
057848028,ILTEXAS HOUSTON OREM MIDDLE,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),5445 E OREM DR,HOUSTON,"77,048","5445 E OREM DR, HOUSTON, TX 77048",457,06 07 08,29.63,-95.33,(713) 987-9435,www.iltexas.org,824,-10612546.219052834,3455535.1786049292
057848025,ILTEXAS HOUSTON WINDMILL LAKES EL,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),9898 WINDMILL LAKES BLVD,HOUSTON,"77,075","9898 WINDMILL LAKES BLVD, HOUSTON, TX 77075",829,KG 01 02 03 04 05,29.63,-95.24,(832) 667-0453,www.iltexas.org,825,-10602112.323330814,3455516.6713167564
